"Date","NVDA","GOOG","MSFT","META","TSM","ORCL","PLTR","SMCI","EQIX","TSLA","ISRG","AMZN"
"2021-03-24",12.6112146377563,101.420349121094,225.937896728516,279.943237304688,100.289741516113,62.1917343139648,21.8799991607666,3.73900008201599,600.868408203125,210.089996337891,237.023330688477,154.353500366211
"2021-03-25",12.5037355422974,101.385635375977,222.944076538086,276.569610595703,101.661186218262,63.866813659668,22.5799999237061,3.70600008964539,606.111999511719,213.463333129883,234.83332824707,152.313003540039
"2021-03-26",12.8069715499878,100.948715209961,226.916641235352,280.816223144531,107.28498840332,65.3743896484375,22.5799999237061,3.81699991226196,620.182373046875,206.236663818359,243.58332824707,152.601501464844
"2021-03-29",12.9156970977783,101.960411071777,225.726791381836,288.555541992188,105.287673950195,66.1932907104492,21.7299995422363,3.74699997901917,624.001647949219,203.763336181641,241.316665649414,153.786499023438
"2021-03-30",12.839391708374,101.940071105957,222.473892211914,285.757568359375,105.913551330566,65.653564453125,22.0400009155273,3.79399991035461,612.208251953125,211.873336791992,242.163330078125,152.764495849609
"2021-03-31",13.3146915435791,102.589256286621,226.235366821289,292.236663818359,108.868141174316,65.2999267578125,23.2900009155273,3.90599989891052,616.517456054688,222.643325805664,246.313339233398,154.703994750977
"2021-04-01",13.7770252227783,106.017097473145,232.549270629883,296.334503173828,114.86930847168,66.8261108398438,23.0699996948242,3.96000003814697,615.075012207031,220.58332824707,249.199996948242,158.050003051758
"2021-04-05",13.9523324966431,110.37134552002,238.997528076172,306.504730224609,114.593200683594,69.0130233764648,23.4400005340576,4,626.178955078125,230.350006103516,255.309997558594,161.336502075195
"2021-04-06",13.8266534805298,110.331687927246,237.836441040039,303.875366210938,112.697113037109,69.1246795654297,23.2700004577637,3.93600010871887,624.791076660156,230.539993286133,255.616668701172,161.190994262695
"2021-04-07",14.1079416275024,111.56803894043,239.7939453125,310.652191162109,110.350021362305,69.2274932861328,22.8999996185303,3.93400001525879,620.926391601562,223.656661987305,253.67333984375,163.969497680664
"2021-04-08",14.2810068130493,112.349617004395,243.008483886719,310.582733154297,113.608322143555,70.3583831787109,23.4099998474121,3.95799994468689,623.865417480469,227.933334350586,256.783325195312,164.964996337891
"2021-04-09",14.3637962341309,113.363296508789,245.503295898438,310.027008056641,113.028457641602,70.6387710571289,24.0400009155273,3.96799993515015,623.656982421875,225.67333984375,261.493347167969,168.610000610352
"2021-04-12",15.1707649230957,111.82145690918,245.560913085938,309.114196777344,111.279655456543,71.1434860229492,23.3400001525879,4.00299978256226,627.258422851562,233.99333190918,259.753326416016,168.969497680664
"2021-04-13",15.6400785446167,112.440368652344,248.036575317383,307.348083496094,111.62020111084,71.6575317382812,25.4200000762939,3.95300006866455,640.267578125,254.106674194336,264.823333740234,170
"2021-04-14",15.2385911941528,111.823921203613,245.253814697266,300.462127685547,111.224411010742,71.7976989746094,23.7000007629395,3.92799997329712,629.87109375,244.07666015625,261.943328857422,166.649993896484
"2021-04-15",16.0966815948486,113.897911071777,249.00569152832,305.423156738281,108.932571411133,73.1716003417969,23.1499996185303,3.93300008773804,652.133605957031,246.283340454102,268.239990234375,168.954498291016
"2021-04-16",15.8724956512451,113.952453613281,250.195587158203,303.795959472656,109.383575439453,73.7884521484375,22.4699993133545,3.91700005531311,642.417663574219,246.593338012695,270.856658935547,169.97200012207
"2021-04-19",15.323127746582,114.182563781738,248.276428222656,299.886657714844,106.217300415039,73.6015167236328,21.9400005340576,3.85599994659424,650.718505859375,238.210006713867,270.396667480469,168.600494384766
"2021-04-20",15.1331090927124,113.747634887695,247.815887451172,300.29345703125,105.803085327148,74.0594711303711,21.7800006866455,3.78299999237061,658.819580078125,239.663330078125,270.369995117188,166.734497070312
"2021-04-21",15.3218812942505,113.730773925781,250.042022705078,299.122619628906,108.058143615723,71.6481704711914,22.6299991607666,3.84999990463257,658.737854003906,248.039993286133,297.126678466797,168.100997924805
"2021-04-22",14.812915802002,112.472602844238,246.769973754883,294.211181640625,106.143669128418,69.9751892089844,22.8600006103516,3.77900004386902,651.335266113281,239.896667480469,286.553344726562,165.451995849609
"2021-04-23",15.2268714904785,114.822319030762,250.589004516602,298.785308837891,109.199478149414,70.0686492919922,23.4099998474121,3.82500004768372,651.462158203125,243.133331298828,291.843322753906,167.044006347656
"2021-04-26",15.4390869140625,115.389656066895,250.972793579102,300.680450439453,111.850318908691,69.6293716430664,24.1100006103516,3.8659999370575,650.428039550781,246.066665649414,288.646667480469,170.449996948242
"2021-04-27",15.3430776596069,114.416641235352,251.375823974609,301.206298828125,111.62020111084,70.3023147583008,23.8799991607666,3.84999990463257,647.624877929688,234.913330078125,287.126678466797,170.871505737305
"2021-04-28",15.2383403778076,118.026504516602,244.265518188477,304.708801269531,110.138320922852,69.881706237793,23.8500003814697,3.81399989128113,641.728088378906,231.466659545898,289.5966796875,172.925003051758
"2021-04-29",15.2862253189087,120.505157470703,242.298385620117,326.944305419922,109.622871398926,70.9098052978516,23.3700008392334,3.80999994277954,640.548828125,225.66667175293,287.739990234375,173.565505981445
"2021-04-30",14.9717636108398,119.524703979492,241.981719970703,322.548797607422,107.450660705566,70.8350296020508,23.0400009155273,3.70199990272522,653.866455078125,236.479995727539,288.333343505859,173.371002197266
"2021-05-03",14.7994480133057,118.78328704834,241.674682617188,320.068298339844,106.714332580566,72.2743682861328,22.2999992370605,3.7260000705719,645.057556152344,228.300003051758,289.183319091797,169.324493408203
"2021-05-04",14.3151693344116,116.753959655762,237.769241333008,315.881164550781,106.180488586426,73.3959045410156,21.6399993896484,3.65799999237061,644.132141113281,224.533340454102,282.996673583984,165.593505859375
"2021-05-05",14.4221496582031,116.87744140625,236.502639770508,312.567138671875,106.198890686035,74.0127487182617,21.1499996185303,3.62599992752075,628.682800292969,223.646667480469,279.466674804688,163.526992797852
"2021-05-06",14.4864892959595,118.097923278809,239.630798339844,317.528167724609,107.689971923828,74.5267944335938,20.0900001525879,3.61700010299683,634.198486328125,221.179992675781,280.820007324219,165.318496704102
