"Date","NVDA.Open","NVDA.High","NVDA.Low","NVDA.Close","NVDA.Volume","NVDA.Adjusted","GOOG.Open","GOOG.High","GOOG.Low","GOOG.Close","GOOG.Volume","GOOG.Adjusted","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted","META.Open","META.High","META.Low","META.Close","META.Volume","META.Adjusted","TSM.Open","TSM.High","TSM.Low","TSM.Close","TSM.Volume","TSM.Adjusted","ORCL.Open","ORCL.High","ORCL.Low","ORCL.Close","ORCL.Volume","ORCL.Adjusted","PLTR.Open","PLTR.High","PLTR.Low","PLTR.Close","PLTR.Volume","PLTR.Adjusted","SMCI.Open","SMCI.High","SMCI.Low","SMCI.Close","SMCI.Volume","SMCI.Adjusted","EQIX.Open","EQIX.High","EQIX.Low","EQIX.Close","EQIX.Volume","EQIX.Adjusted","TSLA.Open","TSLA.High","TSLA.Low","TSLA.Close","TSLA.Volume","TSLA.Adjusted","ISRG.Open","ISRG.High","ISRG.Low","ISRG.Close","ISRG.Volume","ISRG.Adjusted","AMZN.Open","AMZN.High","AMZN.Low","AMZN.Close","AMZN.Volume","AMZN.Adjusted"
2014-01-16,0.400249987840652,0.402249991893768,0.398499995470047,0.40149998664856,220652000,0.3785580098629,28.6202239990234,28.8401508331299,28.5928268432617,28.7975597381592,67608467,28.563060760498,36.689998626709,37,36.310001373291,36.8899993896484,38018700,30.5374145507812,57.2599983215332,58.0200004577637,56.8300018310547,57.189998626709,34541800,56.744701385498,17.9099998474121,18.1800003051758,17.8899993896484,18.1499996185303,21768200,13.2133922576904,38.3899993896484,38.7700004577637,38.1699981689453,38.2900009155273,13463000,31.9758605957031,NA,NA,NA,NA,NA,NA,1.73300004005432,1.81900000572205,1.73099994659424,1.79900002479553,6833000,1.79900002479553,179.300003051758,180.970001220703,178.429992675781,179.479995727539,735100,132.655212402344,10.8333330154419,11.5133333206177,10.8266668319702,11.3979997634888,179391000,11.3979997634888,46.0533332824707,46.478889465332,45.3877792358398,46.0433311462402,2556000,46.0433311462402,19.6840000152588,19.9645004272461,19.4705009460449,19.7900009155273,52024000,19.7900009155273
2014-01-17,0.40149998664856,0.40625,0.39724999666214,0.399749994277954,340400000,0.376908004283905,28.8132514953613,28.907398223877,28.4981822967529,28.6558418273926,108457005,28.4224948883057,36.8300018310547,36.8300018310547,36.1500015258789,36.3800010681152,46267500,30.1152458190918,57.2999992370605,57.8199996948242,56.0699996948242,56.2999992370605,40849200,55.8616218566895,17.9699993133545,17.9699993133545,17.7000007629395,17.7700004577637,14574800,12.9367485046387,38.1199989318848,38.4700012207031,38.0299987792969,38.2099990844727,14051100,31.9090366363525,NA,NA,NA,NA,NA,NA,1.80900001525879,1.81500005722046,1.75699996948242,1.7960000038147,3925000,1.7960000038147,178.919998168945,180.429992675781,175.009994506836,175.869995117188,777500,129.987030029297,11.3459997177124,11.546667098999,11.1966667175293,11.3339996337891,138093000,11.3339996337891,46.1977767944336,47.9155578613281,45.9988899230957,47.7933311462402,8433000,47.7933311462402,19.7129993438721,20.1744995117188,19.6830005645752,19.9804992675781,90102000,19.9804992675781
2014-01-21,0.400249987840652,0.403750002384186,0.397000014781952,0.401250004768372,246076000,0.37832236289978,28.9148693084717,28.9913330078125,28.6750183105469,28.9838619232178,79492846,28.7478427886963,36.8199996948242,36.8199996948242,36.060001373291,36.1699981689453,31567300,29.9414119720459,56.5999984741211,58.5800018310547,56.5,58.5099983215332,48669200,58.0544128417969,17.7700004577637,17.8299999237061,17.6200008392334,17.6900005340576,8371500,12.8785057067871,38.5200004577637,38.5200004577637,37.7999992370605,38.1100006103516,13540000,31.8255424499512,NA,NA,NA,NA,NA,NA,1.80200004577637,1.85000002384186,1.79100000858307,1.85000002384186,5150000,1.85000002384186,177.529998779297,179.940002441406,176.050003051758,179.289993286133,1021200,132.514724731445,11.4160003662109,11.819333076477,11.3873329162598,11.7786674499512,146020500,11.7786674499512,49.4377784729004,49.7222213745117,48.1111106872559,48.8199996948242,7050600,48.8199996948242,20.1499996185303,20.3899993896484,20.0799999237061,20.3525009155273,62442000,20.3525009155273
2014-01-22,0.40200001001358,0.402500003576279,0.395999997854233,0.400750011205673,337940000,0.377850919961929,29.056339263916,29.0882205963135,28.8633136749268,29.0167388916016,63091600,28.7804508209229,36.2599983215332,36.3199996948242,35.75,35.9300003051758,21904300,29.7427387237549,58.8499984741211,59.310001373291,57.0999984741211,57.5099983215332,61352900,57.062198638916,17.7700004577637,17.9799995422363,17.7199993133545,17.9599990844727,12870700,13.0750665664673,38.0299987792969,38.2799987792969,37.9500007629395,37.9799995422363,14006300,31.7169570922852,NA,NA,NA,NA,NA,NA,2.03200006484985,2.35400009155273,2.03099989891052,2.29699993133545,33569000,2.29699993133545,179.600006103516,179.979995727539,177.330001831055,178.970001220703,1430800,132.278274536133,11.8540000915527,12.0213327407837,11.6506671905518,11.9040002822876,105339000,11.9040002822876,48.6844444274902,48.8333320617676,48.1111106872559,48.7911109924316,3542400,48.7911109924316,20.3999996185303,20.4029998779297,20.1000003814697,20.2269992828369,41210000,20.2269992828369
2014-01-23,0.399500012397766,0.403750002384186,0.396250009536743,0.399250000715256,185028000,0.376436561346054,28.8917064666748,28.9537239074707,28.7514820098877,28.8941974639893,78256228,28.6589088439941,36.0900001525879,36.1300010681152,35.5200004577637,36.060001373291,43954000,29.8503551483154,56.3699989318848,56.6800003051758,55.689998626709,56.6300010681152,47951800,56.1890602111816,17.7999992370605,17.9400005340576,17.6100006103516,17.7000007629395,8872200,12.8857870101929,38.1699981689453,38.2599983215332,37.9300003051758,38.1500015258789,14174200,31.8589477539062,NA,NA,NA,NA,NA,NA,2.27900004386902,2.32500004768372,2.16400003433228,2.19799995422363,11311000,2.19799995422363,178.279998779297,183,177.279998779297,182.639999389648,2325500,134.990768432617,11.815333366394,12.1586666107178,11.5613327026367,12.1000003814697,118011000,12.1000003814697,48.7777786254883,49.2655563354492,48.283332824707,48.7777786254883,7146000,48.7777786254883,20.0499992370605,20.308500289917,19.8894996643066,19.9934997558594,60508000,19.9934997558594
2014-01-24,0.395999997854233,0.39750000834465,0.388999998569489,0.388999998569489,246696000,0.366772353649139,28.6677951812744,28.7310581207275,27.9701614379883,27.9908332824707,156283602,27.7629013061523,37.4500007629395,37.5499992370605,36.5299987792969,36.810001373291,76395500,30.4711875915527,56.1500015258789,56.4199981689453,54.4000015258789,54.4500007629395,55200700,54.0260314941406,17.7199993133545,17.7700004577637,17.5100002288818,17.5699996948242,12403200,12.7911462783813,37.9199981689453,37.9599990844727,37.1100006103516,37.1100006103516,26815600,30.9904403686523,NA,NA,NA,NA,NA,NA,2.07500004768372,2.1470000743866,2.03999996185303,2.09800004959106,11766000,2.09800004959106,181.139999389648,187.669998168945,180.149993896484,183.880004882812,2153300,135.907302856445,11.8566665649414,12.0319995880127,11.5686674118042,11.6400003433228,114964500,11.6400003433228,45.8166656494141,47.3911094665527,45.1388893127441,45.6399993896484,13458600,45.6399993896484,19.9080009460449,20.0100002288818,19.3635005950928,19.3799991607666,89168000,19.3799991607666
2014-01-27,0.388999998569489,0.394499987363815,0.384249985218048,0.386500000953674,233812000,0.364415228366852,28.0473728179932,28.0573348999023,26.9557132720947,27.427942276001,174796734,27.2045936584473,36.8699989318848,36.8899993896484,35.9799995422363,36.0299987792969,44420800,29.8255100250244,54.7299995422363,54.939998626709,51.8499984741211,53.5499992370605,73924100,53.1330375671387,17.3099994659424,17.3199996948242,17.0200004577637,17.1499996185303,11006600,12.4853792190552,37.2599983215332,37.3699989318848,36.4900016784668,36.4900016784668,19073800,30.4726753234863,NA,NA,NA,NA,NA,NA,2.09400010108948,2.19400000572205,2.07599997520447,2.15000009536743,7537000,2.15000009536743,184.139999389648,184.429992675781,179.360000610352,181.070007324219,1215400,133.830352783203,11.6773328781128,11.8613328933716,10.9806671142578,11.3079996109009,130746000,11.3079996109009,45.6888885498047,46.2666664123535,45.3600006103516,45.4033317565918,4879800,45.4033317565918,19.5249996185303,19.7049999237061,19.0244998931885,19.3139991760254,78736000,19.3139991760254
2014-01-28,0.385749995708466,0.390500009059906,0.384249985218048,0.390249997377396,167996000,0.367950826883316,27.6543445587158,28.0386543273926,27.6448802947998,27.9704093933105,88739375,27.7426433563232,36.1199989318848,36.3899993896484,35.75,36.2700004577637,36205500,30.0241889953613,54.0200004577637,55.2799987792969,54,55.1399993896484,48191200,54.7106552124023,17.1900005340576,17.2600002288818,17.0499992370605,17.1599998474121,7525700,12.4926624298096,36.5999984741211,37.1300010681152,36.5800018310547,37.0999984741211,13899900,30.9820804595947,NA,NA,NA,NA,NA,NA,2.14199995994568,2.20000004768372,2.09699988365173,2.19099998474121,6108000,2.19099998474121,181.070007324219,182.820007324219,179.100006103516,182.600006103516,736000,134.961196899414,11.4333333969116,11.9320001602173,11.3999996185303,11.8920001983643,91401000,11.8920001983643,45.2077789306641,46.0966682434082,45.1588897705078,45.5044441223145,3643200,45.5044441223145,19.3700008392334,19.7369995117188,19.3560009002686,19.7215003967285,57890000,19.7215003967285
2014-01-29,0.388749986886978,0.391000002622604,0.386249989271164,0.386500000953674,162944000,0.364415228366852,27.8735237121582,27.9390277862549,27.3828620910645,27.5696620941162,95552818,27.3451614379883,35.9799995422363,36.8800010681152,35.9000015258789,36.6599998474121,52745900,30.3470153808594,54.6100006103516,54.9500007629395,53.189998626709,53.5299987792969,92995600,53.1131973266602,17.1200008392334,17.2399997711182,16.9799995422363,17.0100002288818,9378900,12.3834600448608,37.1800003051758,37.25,36.7099990844727,36.9700012207031,16553600,30.8735294342041,NA,NA,NA,NA,NA,NA,2.17400002479553,2.22499990463257,2.09100008010864,2.11400008201599,5317000,2.11400008201599,182.460006713867,183.779998779297,180.020004272461,182.639999389648,704400,134.990768432617,11.6866674423218,11.9393329620361,11.5419998168945,11.6820001602173,89032500,11.6820001602173,45.0022201538086,46.6177787780762,45.0022201538086,46.1333312988281,5509800,46.1333312988281,19.6079998016357,19.6424999237061,19.1620006561279,19.2099990844727,67646000,19.2099990844727
2014-01-30,0.388749986886978,0.393750011920929,0.387499988079071,0.39300000667572,202896000,0.37054368853569,28.5181064605713,28.7046585083008,28.0760135650635,28.2787532806396,204419353,28.0484771728516,36.7900009155273,36.8800010681152,36.2299995422363,36.8600006103516,35036300,30.5125865936279,62.1199989318848,62.5,60.4599990844727,61.0800018310547,150178900,60.6044120788574,17.1200008392334,17.2600002288818,17.1000003814697,17.1399993896484,7230000,12.4780988693237,37.189998626709,37.560001373291,37.0800018310547,37.4000015258789,12975500,31.2326183319092,NA,NA,NA,NA,NA,NA,2.14000010490417,2.15899991989136,2.12199997901917,2.13299989700317,3818000,2.13299989700317,183.320007324219,185.669998168945,182.759994506836,184.339996337891,762800,136.247253417969,11.8666667938232,12.3186674118042,11.800666809082,12.1893329620361,128475000,12.1893329620361,46.276668548584,46.8922233581543,46.1544456481934,46.2611122131348,3803400,46.2611122131348,19.6884994506836,20.3125,19.3850002288818,20.1504993438721,209478000,20.1504993438721
2014-01-31,0.387499988079071,0.394749999046326,0.387250006198883,0.392500013113022,335348000,0.370072275400162,29.1743965148926,29.5527286529541,28.6707859039307,29.4139995574951,223486554,29.1744766235352,36.9500007629395,37.8899993896484,36.560001373291,37.8400001525879,93162300,31.3238277435303,60.4700012207031,63.3699989318848,60.1699981689453,62.5699996948242,87794600,62.0828056335449,17,17.1200008392334,16.8700008392334,16.9200000762939,13590600,12.3179349899292,37.0299987792969,37.2000007629395,36.6800003051758,36.9000015258789,17039700,30.8150691986084,NA,NA,NA,NA,NA,NA,2.10599994659424,2.12800002098083,2.04099988937378,2.05599999427795,7371000,2.05599999427795,182.199996948242,186.5,181.570007324219,185.199996948242,766500,136.882919311523,11.9233331680298,12.3999996185303,11.9006671905518,12.0939998626709,97632000,12.0939998626709,45.5466651916504,45.9355545043945,45.1155548095703,45.2866668701172,4938300,45.2866668701172,18.5879993438721,18.7724990844727,17.8880004882812,17.9344997406006,323096000,17.9344997406006
2014-02-03,0.395249992609024,0.395749986171722,0.385749995708466,0.387250006198883,431728000,0.3651222884655,29.3699131011963,29.4326782226562,28.1945705413818,28.2299365997314,183449044,28.000057220459,37.7400016784668,37.9900016784668,36.4300003051758,36.4799995422363,64063100,30.19801902771,63.0299987792969,63.7700004577637,60.7000007629395,61.4799995422363,74866600,61.001293182373,17.0200004577637,17.1100006103516,16.6800003051758,16.7700004577637,14171700,12.2087354660034,37.0900001525879,37.0900001525879,35.8199996948242,35.8400001525879,21272600,29.9298553466797,NA,NA,NA,NA,NA,NA,2.05599999427795,2.06900000572205,2.00300002098083,2.0090000629425,5801000,2.0090000629425,185.779998779297,185.919998168945,179.050003051758,179.139999389648,1977500,132.403915405273,12.1926670074463,12.3253326416016,11.6773328781128,11.8073329925537,101473500,11.8073329925537,45.0411109924316,45.4433326721191,44.0733337402344,44.5744438171387,5994900,44.5744438171387,17.9489994049072,18.0424995422363,17.0049991607666,17.3075008392334,205616000,17.3075008392334
2014-02-04,0.386999994516373,0.390249997377396,0.384999990463257,0.389499992132187,280692000,0.367243558168411,28.3435115814209,28.7671737670898,28.3191032409668,28.3477458953857,112897588,28.116907119751,36.9700012207031,37.189998626709,36.25,36.3499984741211,54697900,30.0904102325439,62.0499992370605,63.1399993896484,61.8199996948242,62.75,45985500,62.261402130127,16.7700004577637,16.8700008392334,16.7000007629395,16.7399997711182,12321900,12.1868963241577,35.6500015258789,36.0200004577637,35.439998626709,35.9599990844727,16228000,30.0300769805908,NA,NA,NA,NA,NA,NA,2.01500010490417,2.04999995231628,1.96399998664856,2.02099990844727,4492000,2.02099990844727,180.679992675781,184.539993286133,178.580001831055,183.990005493164,1103300,135.988616943359,12.046667098999,12.1066665649414,11.7466669082642,11.9153327941895,70294500,11.9153327941895,44.8122215270996,45.9955558776855,44.7188873291016,45.4555549621582,4330800,45.4555549621582,17.4794998168945,17.7000007629395,17.201000213623,17.3974990844727,96258000,17.3974990844727
2014-02-05,0.386750012636185,0.388000011444092,0.382999986410141,0.386000007390976,214676000,0.363943785429001,28.4777584075928,28.6618175506592,28.0951919555664,28.473274230957,96139007,28.2414131164551,36.2900009155273,36.4700012207031,35.7999992370605,35.8199996948242,55814400,29.6516780853271,62.7400016784668,63.1599998474121,61.2700004577637,62.189998626709,51685100,61.7057609558105,16.6200008392334,16.6700000762939,16.4400005340576,16.4599990844727,14334100,11.9830532073975,35.5200004577637,36.25,35.4700012207031,35.9500007629395,11458400,30.0217208862305,NA,NA,NA,NA,NA,NA,2.01300001144409,2.03600001335144,1.9539999961853,2.01500010490417,3026000,2.01500010490417,182.919998168945,183.990005493164,180.179992675781,181.009994506836,730600,133.786026000977,11.8866672515869,12.0393333435059,11.2906665802002,11.6280002593994,109020000,11.6280002593994,45.4111099243164,46.397777557373,45.1933326721191,46.1222229003906,3593700,46.1222229003906,17.2999992370605,17.4685001373291,16.8864994049072,17.3225002288818,88708000,17.3225002288818
2014-02-06,0.386500000953674,0.391999989748001,0.386000007390976,0.391000002622604,168380000,0.368658035993576,28.6707859039307,28.8956928253174,28.5816192626953,28.8907108306885,78155853,28.6554489135742,35.7999992370605,36.25,35.689998626709,36.1800003051758,35351800,29.9496936798096,61.4599990844727,62.7799987792969,61.4599990844727,62.1599998474121,42086500,61.6760063171387,16.7000007629395,16.9899997711182,16.7000007629395,16.9899997711182,10142700,12.368899345398,36.1199989318848,36.8300018310547,36.1100006103516,36.7200012207031,14762200,30.6647510528564,NA,NA,NA,NA,NA,NA,2.02300000190735,2.09500002861023,1.99699997901917,2.07500004768372,4909000,2.07500004768372,181.270004272461,183.600006103516,180.949996948242,183.059997558594,712800,135.301254272461,11.7533330917358,12.0073328018188,11.7333326339722,11.8920001983643,87624000,11.8920001983643,45.9477767944336,46.6666679382324,45.9477767944336,46.087776184082,4167000,46.087776184082,17.3700008392334,17.7409992218018,17.3700008392334,17.7294998168945,66714000,17.7294998168945
